songID|songName|songLyric|Author
56720|EM NHƯ NÀNG XUÂN|Xuân đã về trên khắp phố phường, anh đi theo cô em hái lộc đầu năm...|Lê Minh
54462|GIA ĐÌNH YÊU THƯƠNG|Gia đình là tổ ấm, ấp ủ bao niềm thương...|Phan Thành Phước
56573|THÊM MỘT LẦN VỠ TAN|Vậy là tình ta cũng cách xa như bao lần tình mình vội qua…|Hồ Ngọc Hà
57401|CÀO CÀO LÁ TRE - REMIX|Tung tăng ngày thơ diều bay phất phơ|Nguyễn Văn Chung
59759|ĐẾN BÊN MƯA|Làn khói trắng buông xuống, Đường vẫn thênh thang lạnh tanh, Cười cho...|Mr. Siro
53388|CA NGỢI HỒ CHỦ TỊCH|Người về đem tới ngày vui, mùa thu nắng tỏa Ba Đình...|Văn Cao
54934|CHÚ KIẾN CON|Kiến con mà leo cành đào, leo nhằm cành cụt, leo vào leo ra...|Phan Văn Minh
53252|CHUYỆN THƯỜNG TÌNH|Nếu biết trước lòng hay đổi thay, khi đang yêu nào ai có hay...|Tiến Luân
58988|ÁNG MÂY BUỒN - REMIX|Tình đôi ta nay đổi thay còn giây phút để bỡ ngỡ Nói chi...|Minh Vy
55964|BA NĂM YÊU EM ÂM THẦM|Đêm đêm mình ta riêng bóng ưu tư một nỗi hoài mong...|Tô Thanh Sơn
55774|NƠI CON ĐƯỜNG MƯA|Có nhớ thương có giận hờn có đắng cay mới nên tình yêu...|Lê Huy
53347|TÌNH CŨ ĐÃ QUA|Còn nghe trong gió một chút vấn vương...|Bùi Anh Dũng
53750|KIM ĐỒNG|Hờn căm bao lũ tham tàn phát xít, dấn bước ra đi…|Phong Nhã
58555|NỖI NHỚ XA VỜI|Thời gian trôi qua biết về đâu , hình bóng đã cách...|Bảo Thạch
59488|LỠ MAI NÀY|Đường dài lê thê, và anh mỏi gối chân đi về. Em...|Tiên Tiên
59874|XẤU TRAI|Ngày trôi qua trong bao yên bình Nhưng đêm về lòng tôi chẳng...|Chi Dân
51731|CHẲNG YÊU ANH ĐÂU|La la là là... Ô ai kia đang trên đường bước chân tung tăng...|China Dolls
54460|GIA ĐÌNH|Gia đình, gia đình, gia đình, mỗi khi chiều về ngồi chung bát cơm...|Gia Vinh
52107|TRƯỜNG XƯA YÊU DẤU|Trường xưa yêu dấu biết bao kỷ niệm yêu thương, bạn xưa…|Trần Thanh Tùng
52959|YÊU LÀ ẢO MỘNG|Sao nỡ đành nỡ đành phụ nhau, đem chôn vùi mối duyên …|Canh Thân
55814|CHIA ĐÔI VẦNG TRĂNG|Nơi trời cao xa lắm, tôi ước ao bước chân người quay trở về…|Tường Văn
53274|NGÀY BUỒN XA EM|Chiều nay trong con phố quen anh ngồi thẫn thờ...|Hoài An
57464|BÔNG TUYẾT|Tuyết trên cao lung linh ngàn sao|Văn Kỳ Vỹ
59044|ĐAU XÓT LÝ CON CUA - REMIX|Tình buồn câu hát lý con cua Nắng mưa đời gian khó Ai thấu...|Nhạc Minh Vy
51518|CHỈ CÒN DĨ VÃNG|Tiếng mưa vỡ bên đời...|Thái Hùng
57555|GIẬN HỜN VU VƠ|Phải có lúc giận hờn vu vơ đã khiến ta rời xa|Nguyễn Hoàng Duy
57679|VŨNG TÀU BIỂN HÁT|Chiều về xôn xao|Vũ Thanh
52945|CHIỀU TRÊN CÙ LAO DUNG|Chiều trên Cù Lao Dung, mảnh đất xưa kiên trung anh hùng...|Trung Cẩn
51452|CÔ BÉ MẮT NAI|Đưa em đến lớp chiều nay…|Trường Huy
50168|MỘT THUỞ YÊU ĐÀN|Nghe tiếng thời gian âm thầm đưa...|Hoàng Trọng
50784|NỖI ĐAU NIỀM NHỚ|Đừng nhìn em xin anh lắng nghe…|Nhạc ngoại
55099|PHỐ NGHÈO|Phố nghèo xưa, mái ngói nghèo xưa...|Trần Tiến
57335|NHỚ EM|Trong đêm cô đơn anh gọi tên em|ưng hoàng phúc
53684|CHỈ CÓ EM THÔI|Sáng sớm trên vòm lá có những chú chim vui đùa ...|Đỗ Đình Phúc
55251|CHIỀU BIỂN VẮNG THÊNH THANG|Mang tên em chiều in màu lá, vừa tàn mùa sen...|Việt Anh
59521|NỖI ĐAU MUỘN MÀNG|Mưa rơi là nước mắt tình đã phai rồi Mây trôi là...|Ngô Thụy Miên
50033|HỎI MƯA|Mưa mưa trên phố dài...|Sỹ Đan
54627|MỪNG SINH NHẬT BÁC|Tôi biết đến ý nghĩa mừng sinh nhật Bác kính yêu...|Nguyễn Thị Kim Oanh
56651|BÌNH DƯƠNG KHÚC HÁT MÙA XUÂN|Chào ngày mới đang về trên quê hương Bình Dương thắm xinh...|Nguyễn Long
54767|LỜI DẠY CỦA CHA|Ngày xưa cha đã nói rằng con ơi sống cho thật lòng...|Phan Đinh Tùng
52458|BÀN TAY NĂM NGÓN|Bàn tay năm ngón xinh thật là xinh ...|Sông Trà - Thân Lộc
57030|GIẤC MƠ ĐÁNH MẤT|Ngỡ như vẫn còn đây ngày nào ôm trong cánh tay...|Phúc Trường
55792|TÌNH HOÀNG HÔN|Nghĩ suy về cuộc đời từng giọt nước mắt vẫn rơi...|Nguyễn Nhất Huy
52442|XA RỒI HẠNH PHÚC GIAN N AN|Trong căn nhà quạnh hiu anh ngồi lặng ôm đêm tối…|Tiến Luân
52962|KHÚC HÁT TƯƠNG TƯ|Lệ tràn theo khúc hát tương tư, anh đến rồi đi chẳng giã từ...|Viễn Châu
56938|BẾN CŨ|Bến ấy ngày xưa người đi vấn vương biệt ly...|Anh Việt - Ngọc Quang
58244|CHUNG MỘT NHÀ - REMIX|Thênh thang đôi chân nắng mưa vui buồn rong chơi ngày tháng. Ta...|Anh Khang
54169|BÔNG HOA TRẮNG|Có một ánh nắng rất non vượt qua khe lá kia...|Lưu Thiên Hương
54239|GIÓ VỀ BIỂN KHƠI|Dô dô hò dô...ai có về biển quê tôi, về miền Trung...|Trần Xuân Tiến
53021|MÔI HỒNG|Ba me hay thường la mắng, con gái phải nết na...|Nguyễn Ngọc Thiện
57615|NẾU EM CÒN YÊU ANH|Đêm chia ly mưa buồn mắt cay lệ nhòa|Huỳnh Nhật Đông
59246|TẠ TÌNH|Từ kiếp nào ta ngỡ bơ vơ Người ân tình sao nỡ...|Hoàng Thi Thơ
55813|CHÀO XUÂN MỚI|Chiều nay như có dáng xuân về trên phố quen…|Nguyễn Ngọc Thiện
54711|ĐIỀU EM ƯỚC|Anh không muốn em rơi dù chỉ một giọt lệ thôi...|Điền Trọng Nguyên
56037|DỌN QUÁN BÁN HÀNG|Dọn quán i ơ cùng có a bán hàng là anh rằng Hai ơi nay bên a người về...|Dân ca quan họ
52913|LỖI LẦM ĐÃ QUA|Lối vắng ngày xưa, đường về không ai đón đưa...|Trung Quân
55618|MÀU HOA CÀI ÁO|Con hỏi mẹ sao cài hoa màu trắng, vào những ngày báo hiếu...|Võ Tá Hân
55892|NHỮNG NGÓN TAY ĐAN|Bao năm qua theo tôi trên lối đi về, bao năm qua theo tôi...|Nguyễn Hồng Thuận
53476|PHƯƠNG TRỜI XA LẠ|Gió lên trong chiều gió lang thang qua những hàng cây...|Trần Văn Lộc
53948|THÁNH GIÓNG SỨC MẠNH THẦN KỲ|Sử xanh còn ghi thời dựng nước Thánh Gióng năm xưa...|Trương Quang Lục
52819|THẦY TÔI|Một mái tranh, một tấm lòng, thầy mang ra ngoại thành…|Lê Văn Lộc
57322|LÝ NGỰA TÌNH THIÊNG|Thủa ta làm con ngựa trên lưng thắng kiệu vàng|Nhạc: Kông Thanh Bích
57705|BỨC THƯ TÌNH TRONG ĐÊM|Biết tim minh vì yêu nên anh nhớ em mỗi đêm Ánh trăng...|Nguyễn Hậu
54924|CHIẾC LÁ MÙA THU|Chiếc lá mùa thu lang thang vào đời, nhẹ bay theo gió...|Hữu Lộc
51196|CHỢT NHƯ NĂM 18|Thế rồi đường mây mỏi cánh chim trời…|Quốc Dũng
57288|CƠN BÃO NGHIÊNG ĐÊM|Cơn bão nghiêng đêm cây gãy cành lá bay|Thanh Tùng
57678|VUI VÀ BUỒN|Từ khi em ra đi một mình anh cứ âm thầm|Khánh Đơn
53756|LÃNG DU CA|Về ngồi lại hát hát cho quên đời, về tìm lại...|Trần Quang Lộc
50717|TÌNH CA ĐẤT NƯỚC|Rằng đã về ta cỏ cây sông núi ruộng đồng…|Phan Nhân
57031|GIẤC MƠ ĐÊM QUA|Đêm qua em nằm mơ thấy bên em không còn anh...|Hồ Việt Trung
57752|ĐƠN CÔI CHIẾC BÓNG|Chiếc bóng đơn côi người đi khuất nẻo chân trời Chiếc bóng đơn...|Trương Phi Hùng
58987|AI ĐƯA EM VỀ - REMIX|Đêm nay ai đưa em về Đường khuya sao trời lấp lánh Đêm nay...|Nguyễn Ánh 9
54393|BÀI CA TẶNG MẸ|Con kính xin dâng lên mẹ hiền tình yêu trong trái tim con...|Phạm Mỹ Lợi
54453|ĐỪNG ĐÙA VỚI TÌNH YÊU|Những lúc em buồn, em thường hay đến bên tôi…|Phi Bằng
54740|HÁT DƯỚI CÂY ĐÀO TÔ HIỆU|Ai trồng cây đào trên quê hương ta khi mùa xuân đến hoa nở...|Hồ Bắc
54758|KHÚC TÌNH CA XỨ HUẾ|Hoàng hôn rơi ngơ ngẩn hàng thùy dương lạnh lùng...|Trần Đình Quân
52808|QUA XÓM NHỎ|Rồi chiều nào anh qua xóm vắng, đã mấy mùa trăng...|Mạnh Phát
58750|BẢN ĐỒ TÌNH YÊU|Đường nào vào tim em để ko giá lạnh, Là đường tôi bước...|Tống Gia Vỹ
51991|CHUYỆN ĐỜI XƯA CHUYỆN NGÀY NAY|Nghe kể chuyện đời xưa có nàng công chúa, nơi vườn hoa…|Thế Hiển
55313|GIÁNG SINH CÔ ĐƠN (CHRISTMAS CÔ ĐƠN)|Trời vừa lập đông, gió mang giá lạnh nghe nặng trĩu không gian...|Thái Thịnh
55353|KỶ NIỆM MÙA ĐÔNG|Kìa chiếc xe xinh xinh từng chiều đưa em về qua phố này...|Huy Trường
54067|LỜI CHÚC ĐÊM GIÁNG SINH|Từ ngàn năm ấy Chúa ra đời nơi hang Bê Lem...|Lê Quốc Thắng
56200|THƯƠNG EM LÝ MIỆT VƯỜN 2|Chim đa đa vỗ cánh bay xa, lạy mẹ lạy cha em từ giã quê nhà...|Trương Quang Tuấn
53513|XIN NGƯỜI THỨ THA|Từng ngày qua ta đã đi xa thật xa...|Duy Mạnh
52336|TRỌN ĐỜI CON VẪN BÊN CHA|Đêm chơi vơi nghe tiếng mưa buồn rơi rơi...|Anh Kiệt
52465|BỞI VÌ SAO|Những đêm trắng buồn tênh, sống thao thức vô vọng…|Tường Văn
53780|NGỨA CỔ HÁT CHƠI|Ta như con chuồn chuồn ngủ trên đầu ngọn cỏ…|Trần Thanh Sơn
56570|THẬT THÀ CHO MỘT TÌNH YÊU|Em mơ màng bên anh và nghe quá đắm say, bềnh bồng như mây bay…|Nguyễn Quang Dũng
58249|CON TRAI MIỀN TÂY - REMIX|Nghe nói miền Tây con trai thật dễ thương Khi đã yêu ai...|Vũ Quốc Bình
53383|BÊN LĂNG BÁC HỒ|Niềm ao ước bấy lâu nay đã thỏa nỗi chờ mong…|Dân Huyền
53528|BÌNH BÁN|Non nước nguyền non nước trăm năm chớ đem lòng lạt phai vì ai...|Dân ca Trị Thiên
55740|ĐỢI BƯỚC CHÂN EM VỀ|Anh biết từ đây, yêu thương tan thành khói mây...|Phúc Trường
54794|NẾU BIẾT TRƯỚC TÌNH KHÔNG VUI|Nếu biết trước tình sẽ không vui thì ngày xưa đã chớ nên tìm nhau...|Sỹ Luân
50186|NGƯỜI YÊU NHÉ|Người yêu nhé, chiều nay dẫu cơn mưa có về...|Nguyễn Ngọc Thiện
57071|LÁ RƠI BÊN THỀM|Có đôi khi một mình em chợt nhớ...|Vũ Quốc Bình
54101|NHỮNG NGÀY THỨ BẢY TRONG NĂM|Một ngày mưa anh chờ em trên phố...|Nguyễn Duy Hùng
51703|SAO CHƯA THẤY HỒI ÂM 1|Theo năm tháng hoài mong thư gửi đi mấy lần...|Cổ nhạc: Huỳnh Nguyên Tân nhạc: Châu Kỳ
54077|MÙA DƯA ĐỎ|Hò ơ ớ ơ dưa hấu xanh vỏ đỏ lòng...|Thành Công
53606|NỖI ĐAM MÊ MUỘN MÀNG|Đam mê như ngọn gió đam mê như lá cỏ…|Trần Kiên
57887|NHƯ NHỮNG YÊU THƯƠNG|Mỗi sáng thức giấc bên khung cửa nhỏ xinh xinh Một nhành hoa...|Nguyễn Đức Cường
54086|NẾP NGÀY|Chiều nay con đường xa vẫn bay về những góc trời…|Giáng Son
52405|NHỮNG ÂM VẦN BIẾT NÓI|Đây là chữ i mà ngày xưa con còn bé tí...|Khắc Dũng
57150|NƠI ĐÂY TA ĐÃ CÓ|Ngày hôm qua ta vẫn còn nhau ngày hôm nay vương vấn...|Bằng Cường
58132|HÌNH ẢNH NGƯỜI EM KHÔNG ĐỢI|Ngày nào em đến áo em màu trinh áo xinh là xinh áo em trong...|Hoàng Thi Thơ
50244|ĐÀ LẠT MỘT CHIỀU MƯA|Chiều nay ta lê bước chân giang hồ...|Khánh Băng
50841|ĐÊM NAY EM THẤY CÔ ĐƠN|Một chiều anh đã đến...|Nhạc ngoại
54451|ĐỜI MẸ|Một đêm lặng im, mẹ ra dòng sông nhớ lại một đời...|Huỳnh Phương Nam
50840|TÌNH BUỒN ĐÊM MƯA|Khi đêm mưa rơi mãi…|Nhạc Hoa
50071|CON GÁI THƯỜNG HAY KHÓC|Con gái thường hay khóc...|Nguyễn Văn Hiên
55283|ĐÊM NGUYỆN CẦU|Nhớ anh đêm từng đêm em mơ em mơ...|Văn Phong
56572|THẾ GIỚI CỦA TRẺ EM|Thế giới này là thế giới của trẻ em, không đói nghèo…|Trần Huân
54693|DẠI KHỜ TIN ANH|Làm sao để cho em thôi không nhớ về hình bóng anh...|Đào Trọng Thịnh
56088|HÃY MỈM CƯỜI|Nụ cười là tia nắng xua màn đêm, nụ cười là hơi ấm xua lạnh băng...|Giáng Son
56475|MƯA HOÀNG HÔN|Một mình bên quán vắng, trời nghiêng xuống cơn mưa chiều về lạnh lùng…|Trần Quang Huy
52274|Ô KÌA XUÂN|Ô kìa mùa xuân nắng về ngập ngừng chốn xa...|Tiến Luân
56549|SA PA THÀNH PHỐ TRONG SƯƠNG|Anh chỉ nghe em hát vang lên trong biển mây, anh chỉ nghe tiếng cười…|Vĩnh Cát
59360|TÌNH YÊU VÀ NỖI NHỚ - REMIX|Đã bao đêm anh thức viết thư tình, gửi trao em tình...|Bằng Cường
53842|CÁNH CÒ TUỔI THƠ|Con chưa biết con cò nhưng trong lời mẹ hát...|Nhạc: Nguyễn Ngọc Thiện Thơ: Chế Lan Viên
53215|VỀ QUÊ NỘI|Anh đưa em về quê nội Bạc Liêu Sóc Trăng...|Tiến Luân
56747|KHI EM CÓ ANH|Đêm tan ra trong giấc mơ bình minh lấp lánh...|Tuấn Phương
53060|TIẾNG GÀ GÁY SÁNG|Ó o tiếng gà gáy sáng, trời sáng trời sáng rồi đây...|Sông Trà
52984|ĐÃ ĐẾN LÚC|Đã đến lúc ta ngồi gần nhau, để một lần...|Trần Huân
58658|CHÚNG TA CHƯA VÌ NHAU - REMIX|Chẳng biết đã bao lâu rồi mình không có nhau, chẳng biết...|Bằng Cường
55963|BA HẠT DẺ DÀNH CHO LỌ LEM|Ba hạt dẻ nhỏ dành cho Lọ Lem trong câu chuyện xưa…|Phan Thanh Trường
53474|ƠI NỤ TẦM XUÂN|Đêm qua gió bỏ trăng rồi, chiều nay em cũng bỏ tôi một mình...|Ngô Tùng Văn
56744|HÔM NAY TÔI NGHE|Hôm nay tôi nghe có con chim về gọi, về giữa trời...|Trịnh Công Sơn
56146|NGÔI SAO ƯỚC MƠ|Ước mơ của tôi là những khúc ca cho cuộc đời, là những lúc vui tôi hát...|Nguyễn Hoàng Anh Minh
59515|NGƯỜI TÌNH ƠI|Rồi một ngày anh bước đến bên em và trao em tình...|Đỗ Hiếu
51027|ĐÁNH THỨC TẦM XUÂN|Một ngày mới một ngày đang tới...|Dương Thụ
55886|NGỌN CỎ LAU|Tung bay theo cơn gió lung lay con sông nhỏ, thì thào bờ cỏ lau…|Lưu Thiên Hương
55800|VÌ YÊU ANH|Vì yêu anh con tim ngủ say đã thức dậy...|Quang Trường
51193|YÊU NGƯỜI VÀ YÊU ĐỜI|Bạn thân ơi cố gắng…|Lê Hựu Hà
54412|CHẤP NHẬN NỖI CÔ ĐƠN|Mắt môi anh hoen mờ vì chờ đợi người bao đêm...|Nguyễn Hoàng
51956|VÌ ĐÂU EM CHẾT|Đường phố đã vào hè bạn bè đã vào hè…|Thanh Trúc
58641|ÁO EM CHƯA MẶC MỘT LẦN - REMIX|Tôi với nàng, hai đứa nguyền yêu nhau Tha thiết từ đây...|Hoài Linh
53118|CHỜ MONG|Muôn tia nắng lung linh sớm mai, xua tan hết âm u đêm dài...|Minh Châu
56374|ĐƯỜNG VỀ HAI LỐI|Em yêu giờ có lẽ ta mãi chia tay nhau rồi…|Duy Mạnh
52672|PHỐ THƯƠNG|Trở về nơi đây khi hoàng hôn rơi cuối ngày...|Tiến Luân
53726|EM SẼ VỀ ĐÂU|Anh đã đi rồi đời như ngừng trôi ...|Hồ Hoài Anh
50613|HẠ VÀNG BIỂN XA|Ngày nào đôi ta nói…|Nhạc ngoại
50145|TÌM MÃI THƯƠNG NHAU|Đêm nay em về về đâu về đâu ...|Nguyễn Hữu Thiết
54620|YÊU ĐI|Trong cơn mơ xanh xao, từng chồi non xanh xanh lên giấc mơ...|Võ Mạnh Hiền
54304|NGƯỜI ĐI ĐÂU|Người ơ ơ đi đâu ấy mấy người ơ ơ đi đâu ơ ơ...|Dân ca quan họ Bắc Ninh
53191|QUA NHỊP CẦU TRE|Anh qua bên đó hay là em về đây...|Bắc Sơn
52096|TÌNH CHIA ĐÔI|Em đi về đâu để anh mãi tìm...|Đỗ Đình Phúc
56628|XA MÃI TÌNH ĐẦU|Anh đã quên thật sao bao dấu yêu đã trao hôm nào…|Trường Huy
57169|TAN MỐI TÌNH ĐẦU|Chiều hôm nay mình xa lìa nhau..|Thái Thịnh
55965|BÀI CA VĨNH LINH|Ngó bên tê Trường Sơn một dải, nghe bên ni sóng vỗ Cửa Tùng...|Hoàng Vân
53119|CHỢ TÌNH SAPA|Những con ngựa đêm hí bạt gió, lục lạc vang núi rừng...|Phan Long
55599|HÀ NỘI NGÀY THÁNG CŨ|Hà Nội ngày tháng cũ, có bóng trăng thơ in trên mặt hồ...|Song Ngọc
53938|QUÊ HƯƠNG ANH BỘ ĐỘI|Nơi ấy có con đường tắm nắng vàng tươi...|Xuân Oanh
52891|ĐÔI NGẢ|Ngày nao ta quen biết nhau, để rồi đời chia đôi ngả…|Nguyễn Hữu Thiết
54456|EM NHỚ MÃI MỘT NGÀY|Em nhớ ngày Bác ra đi, vì quê hương lên đường cứu nước…|Phạm Trọng Cầu
60114|HÃY NÓI VỚI EM|Anh cho em bình yên, anh cho em hạnh phúc, ấm áp...|Nguyễn Hồng Thuận
51836|BÓNG CHIỀU TÀ|Chiều ơi về đâu chiều đi lòng nhớ bao nỗi u sầu ...|Nhật Bằng
55320|HAI TRÁI TIM XA LẠ|Anh thôi xin mơ khi người đã sang bến chờ...|Anh Vũ
53604|NOEL MỘT MÌNH|Mùa đông qua chưa anh biết không, mùa xuân đôi ta sẽ nên duyên…|Minh Vy
55591|ĐOÀN LỮ NHẠC|Ra đi khắp nơi xa vời, gió bốn phương kìa gió bốn phương…|Đỗ Nhuận
53883|HÃY CỐ QUÊN ĐI|Thôi em đi đi, từ nay chúng ta chia ly...|Trung Quân
50253|TÀ ÁO TÍM|Một chiều lang thang bên dòng Hương Giang ...|Hoàng Nguyên
52321|CHIỀU NƯỚC LŨ 2|Anh về quê em mưa sa giông chiều nước lũ…|Cổ nhạc: Hoàng Song Việt Tân nhạc: Vinh Sử
51625|NGÀY ĐÁ ĐƠM BÔNG 1|Buổi tối ngủ trên đồi...|Cổ nhạc: Hoàng Song Việt Tân nhạc: Nhật Ngân
58933|TẠI SAO LẠNH NHẠT VỚI TÔI|vì sao cứ lạnh nhạt với tôi dù tôi đã hết lòng...|Lư Anh
52797|NHỊP ĐẬP DẠI KHỜ|Tình yêu đến bỗng khắc trái tim ta khô héo, từ khi…|Mỹ Tâm
55412|RU ĐỜI BƠ VƠ|Dài theo tháng năm tình muộn màng...|Đắc Tâm
57220|ĐÊM NGHE TIẾNG MƯA - REMIX|Người hỡi nhớ anh biết bao đêm rồi....|Đức Trí
59546|THẬT MAY CHO ANH|Tối ấy sau khi tan ca anh lang thang tìm 1 vài...|Phan Mạnh Quỳnh
56674|CÓ EM BÊN ĐỜI|Ôi trong nhân gian dấu yêu chóng phai tàn, người người yêu...|Anh Tuấn
55292|ĐỘC HUYỀN CẦM|Một dây đàn thả cung đơn mộc, không gian tĩnh lặng tiếng đàn...|Bảo Lan
52756|GIỌNG HÒ PHƯƠNG NAM|Hò ơ… đất miền Nam thênh thang sông nước…|Minh Châu
54196|CON ĐƯỜNG EM MƠ|Na na na na...nhẹ nhàng làn mây bay qua tháng ngày...|Võ Thiện Thanh
53597|NGUYỆN CẦU|Lắng nghe cung đàn điệu buồn sao oán than tưởng chia tay …|Thanh Sơn
54533|NHỚ NHÀ|Bao năm qua đi xa chiều nay ngồi nhớ nhà...|Phúc Hưng
50814|ÁNH TRĂNG HÒA BÌNH|Ánh trăng tròn lướt qua ngọn tre, trăng lấp lánh...|Nhạc: Hồ Bắc Lời: Mộng Lân
51090|CHIỀU LÀNG EM|Quê em nắng vàng nhạt…|Trúc Phương
53117|CHƠI NĂM MƯỜI|Năm mười lăm anh đếm ăn gian...|Vinh Sử
52167|CHUYỆN TÌNH HOA LƯU LY|Chuyện lâu lắm tôi có yêu một người trên xứ lạnh…|Thanh Sơn
54686|CỐ QUÊN ĐI CUỘC TÌNH|Yêu thương còn đâu... Mới hôm nào còn bên nhau tay trong tay...|Minh Hoàng
54688|CƠN MƯA ĐÊM|Bao đêm trôi qua sao bóng anh giờ đâu, đợi anh chờ anh...|Phúc Trường
51802|CON TIM TỘI TÌNH|Màn đêm xuống lạnh lùng buốt giá con tim mồ côi...|Nguyễn Hoài Anh
50337|ĐỜI THẬT VUI TƯƠI (I JUST CALL TO SAY I LOVE YOU)|Mùa xuân chưa sang…|Nhạc ngoại
52191|EM ĐÃ XA TÔI|Thắp cho tình một ngọn nến trong tôi, cháy trong hồn…|Trần Quang Lộc
59849|THU SẦU|Mùa thu thưa nắng gió mang niềm nhớ Trời chiều man mác...|Lam Phương
54338|THANH NIÊN VIỆT NAM|Từ Lạng Sơn cho đến Cà Mau, từ đảo xa cho đến rừng sâu...|Phạm Đăng Khương
55177|VỀ VỚI ANH|Về với anh biển xanh lắm, về với anh ngày nắng trong...|Bảo Chấn
51627|SAO EM VÔ TÌNH 1|Đã biết em vô tình…|Cổ nhạc: Hoàng Song Việt Tân nhạc: Nguyễn Hữu Sáng
53988|BÀI CA MÙA XUÂN|Mùa thu qua mau đem mùa đông đến...|Phạm Hoàng Long
50554|CHUYỆN ĐÓA QUỲNH HƯƠNG|Giọt mưa lặng lẽ trên nụ quỳnh…|Trịnh Công Sơn
50227|MÙA THU CÒN ĐÓ|Mùa thu ơi nghe nói rằng…|Châu Kỳ
55417|SƠN TINH THUỶ TINH|Sử vàng ghi chép, ngày trước Hùng Vương có nàng công chúa...|Phan Quang Định
53171|MẶT TRĂNG VÀ CÂY ĐA|Đêm qua bà ngồi kể chuyện đời xưa...|Nguyễn Đình Nguyên
55536|NHỊP CẦU DUYÊN QUÊ|Cây cầu nối hai bờ sông đẹp như một sợi tơ hồng...|Nguyễn Tiến
50870|DÒNG SÔNG BIỆT LY|Nhớ khi ban đầu mình biết nhau…|Nhạc Hoa
55878|NẾU ANH QUÊN TẤT CẢ|Vì em ngồi gần anh gió bấc cũng thôi không lạnh căm…|Trần Lê Quỳnh
59860|TÌNH ĐAU|Có người đôi mắt xa vời Đi tìm hư ảo trong đời...|Lam Phương
54010|CHUYỆN CỦA TÔI|Chuyện của tôi là một ngày nắng ấm...|Lê Quang
56074|GIẤU EM VÀO NỖI NHỚ|Giấu em vào nỗi nhớ của anh đi, ngày mai trên phố vắng xa một người…|Nguyễn Ngọc Thiện
54512|MỖI ĐÊM TÔI VỀ|Mỗi đêm tôi về, một mình loanh quanh cô đơn…|Đức Trí
53786|NỤ CƯỜI SƠN CƯỚC|Tôi nhớ mãi một chiều xuân chia phôi…|Tô Hải
51675|TÌNH KHÔNG NGUÔI|Chiều xuống lưng đồi…|Chương Đức
59378|YÊU MÃI NGÀN NĂM - REMIX|Sợ lắm! Khi yêu ai, tim dại khờ. Sợ lắm! Tình chưa...|Nguyễn Ngọc Thiện
59395|BUÔNG TAY EM|Đường em đó em đi , đường anh đó anh về hai...|Khánh Đơn
50604|CHO TÔI QUEN (CLEMENTIME)|Xin em câu chào cho tôi quen nào…|Nhạc ngoại
50570|KHÁT VỌNG MÙA XUÂN|Khẽ cất tiếng hát bâng khuâng mơ màng…|Đoàn Xuân Mỹ
53314|NGÀY BÌNH YÊN|Một ngày nào bình yên trong tôi, là mây xanh tươi ánh mặt trời...|Nguyễn Phi Hùng
50137|NGÀY EM SANG NGANG|Mai này em bước sang ngang...|Bằng Giang
50772|QUA MIỀN HÀ TIÊN|Ngày nào qua Hà Tiên…|Y Vân
52433|ƯỚC THẦM|Tôi trở về thăm chốn quê xưa, thăm ngôi trường học…|Tô Thanh Tùng
58596|TRÀ THẢO MỘC DR.THANH|Nghe tin nghe tin xóm dưới bảo nhau, xóm dưới bảo sao..|Huỳnh Minh Thuận
59048|ĐIỆP KHÚC MÙA XUÂN - REMIX|Nắng chiếu lung linh muôn hoa vàng Chở tia nắng về trong ánh...|Quốc Dũng
55670|ÁNH SÁNG PHA LÊ|Màn đêm bừng sáng lấp lánh, ánh mắt pha lê...|Hồ Quỳnh Hương
54476|HÀ NỘI TÔI VÀ EM|Hà Nội giờ ra sao, trong này bao nỗi nhớ, trở lại hỡi mùa thu...|Nguyễn Nam
56131|MƯA CUỐI TUẦN|Chiều nay cuối tuần… Lòng anh nôn nao khát khao đến hẹn...|Nguyễn Minh Tâm
54297|NGÀY EM XA ANH|Mới đó hôm qua mình còn bên nhau, từng nụ hôn nồng cháy...|Duy Mạnh
55706|TÌNH YÊU CÒN ĐÓ|Tình yêu còn đó em lo sợ gì…|Phạm Mạnh Cương
53068|TRONG GIẤC MƠ EM|Trong giấc mơ em có giấc mơ nào hẹn nhau về nữa...|Trường Sa
57777|HẠNH PHÚC KHI YÊU|Yêu em từ khi màn đêm vội mau bước đi, yêu em...|Bảo Thạch
59274|XÂY NHÀ BÊN SUỐI|Cuộc đời chúng mình vẫn là một giấc mộng Và tình chúng...|Hoàng Thi Thơ
52893|ĐẤT KHÁCH QUÊ NGƯỜI|Đất khách quê người, đêm nằm đất khách quê người...|Đynh Trầm Ca
55021|LÊ QUÝ ĐÔN|Đời vua Lê năm Bính Ngọ, tại Diên Hà...|Nguyễn Tiến Hưng
50723|TIẾNG HÁT NHỮNG ĐÊM KHÔNG NGỦ|Âm vang bao tiếng ca...|Phạm Tuyên
52590|VỀ THĂM ĐỒNG THÁP|Anh về thăm quê em, Long Hưng quê ta đó…|Cổ nhạc: Viễn Châu TN: Sông Trà - Đặng Phước Thành
54504|MÀU TÍM BẰNG LĂNG|Những chiều buồn, thành phố một màu tím bằng lăng...|Tôn Huy
57381|TỰ NHIÊN|Tôi ước công viên sáng tinh mơ|Hoàng Rapper
54240|GIỌT SƯƠNG BAN MAI|Sáng hôm tinh mơ, mặt trời nghiêng khẽ chào...|Lam Trường
